1481.48148148148 10000 2666.66666666667 10526.3157894737 326.797385620915 433.839479392625 2352.94117647059 11111.1111111111 4255.31914893617 6060.60606060606
2409.63855421687 806.451612903226 1123.59550561798 481.927710843374 2898.55072463768 10526.3157894737 3921.56862745098 11111.1111111111 6451.61290322581 11764.7058823529
2150.5376344086 843.881856540084 1315.78947368421 917.43119266055 3333.33333333333 10526.3157894737 3921.56862745098 4651.16279069767 6060.60606060606 1680.67226890756
1020.40816326531 1724.13793103448 2777.77777777778 7407.40740740741 10526.3157894737 10526.3157894737 1117.31843575419 4651.16279069767 2247.19101123596 1398.6013986014
5128.20512820513 253.164556962025 1041.66666666667 970.873786407767 1818.18181818182 10526.3157894737 803.212851405622 4651.16279069767 2777.77777777778 1666.66666666667
668.896321070234 4878.0487804878 711.743772241993 7372.7 9523.80952380952 11111.1111111111 9090.90909090909 740.740740740741 1886.79245283019 1709.40170940171
561.797752808989 2000 7407.40740740741 6250 626.959247648903 9523.80952380952 5000 754.716981132075 11111.1111111111 909.090909090909
297.619047619048 258.397932816537 325.483870967742 1104.97237569061 843.881856540084 1941.74757281553 3125 8333.33333333333 9523.80952380952 2298.85057471264
338.409475465313 3636.36363636364 2597.4025974026 6896.55172413793 10526.3157894737 6060.60606060606 539.083557951482 8333.33333333333 6451.61290322581 4651.16279069767
338.409475465313 4878.0487804878 7142.85714285714 11111.1111111111 1081.08108108108 5882.35294117647 607.90273556231 11111.1111111111 6060.60606060606 11764.7058823529
